key,fare_amount
2012-11-11 20:35:40.0000001,40.61
2012-11-11 20:35:40.0000002,9.83
2011-06-01 07:37:00.000000171,10.54
2011-06-01 07:37:00.000000199,7.51
2011-06-01 07:37:00.00000032,5.96
2011-06-01 07:37:00.000000175,9.27
2011-06-01 07:37:00.00000095,6.06
2011-06-01 07:37:00.000000106,5.79
2011-06-01 07:37:00.00000090,10.61
2011-06-01 07:37:00.000000169,16.76
2011-06-01 07:37:00.0000007,5.61
2011-06-01 07:37:00.000000151,16.34
2011-06-01 07:37:00.000000101,5.89
2011-06-01 07:37:00.00000099,19.12
2011-06-01 07:37:00.00000084,5.13
2011-06-01 07:37:00.00000083,5.46
2011-06-01 07:37:00.00000043,7.21
2011-06-01 07:37:00.00000029,5.84
2011-06-01 07:37:00.000000132,20.32
2011-06-01 07:37:00.000000208,7.19
2011-06-01 07:37:00.000000221,5.42
2011-06-01 07:37:00.000000131,6.27
2011-06-01 07:37:00.000000220,7.85
2011-06-01 07:37:00.000000207,8.09
2011-06-01 07:37:00.000000205,4.94
2011-06-01 07:37:00.000000180,8.31
2011-06-01 07:37:00.000000103,12.17
2011-06-01 07:37:00.00000098,27.78
2011-06-01 07:37:00.000000189,8.07
2011-06-01 07:37:00.000000165,5.54
2011-06-01 07:37:00.000000184,39.36
2011-06-01 07:37:00.00000092,6.29
2011-06-01 07:37:00.00000020,10.33
2011-06-01 07:37:00.000000105,8.37
2011-06-01 07:37:00.00000088,11.18
2011-06-01 07:37:00.000000122,8.37
2011-06-01 07:37:00.000000219,15.33
2011-06-01 07:37:00.000000222,8.7
2011-06-01 07:37:00.00000049,8.71
2011-06-01 07:37:00.000000114,5.18
2011-06-01 07:37:00.000000181,5.53
2011-06-01 07:37:00.000000144,51.39
2011-06-01 07:37:00.000000155,8.38
2011-06-01 07:37:00.000000118,7.22
2011-06-01 07:37:00.000000142,6.07
2011-06-01 07:37:00.000000223,8.37
2011-06-01 07:37:00.00000057,7.14
2011-06-01 07:37:00.000000168,4.97
2011-06-01 07:37:00.000000226,7.78
2011-06-01 07:37:00.000000177,14.02
2011-06-01 07:37:00.000000185,30.75
2011-06-01 07:37:00.000000178,15.25
2011-06-01 07:37:00.000000140,10.28
2011-06-01 07:37:00.000000141,13.38
2011-06-01 07:37:00.00000045,8.91
2011-06-01 07:37:00.00000086,8.54
2011-06-01 07:37:00.000000145,7.19
2011-06-01 07:37:00.00000037,9.91
2011-06-01 07:37:00.00000094,7.57
2011-06-01 07:37:00.00000082,6.06
2011-06-01 07:37:00.000000179,10.18
2011-06-01 07:37:00.000000197,6.54
2011-06-01 07:37:00.000000154,14.49
2011-06-01 07:37:00.00000019,11.12
2011-06-01 07:37:00.00000075,6.52
2011-06-01 07:37:00.000000110,14.24
2011-06-01 07:37:00.00000078,6.06
2011-06-01 07:37:00.000000146,7.73
2011-06-01 07:37:00.000000143,10.08
2011-06-01 07:37:00.000000227,14.79
2011-06-01 07:37:00.00000070,5.17
2011-06-01 07:37:00.000000176,7.96
2011-06-01 07:37:00.000000217,9.82
2011-06-01 07:37:00.00000026,7.67
2011-06-01 07:37:00.000000209,7.91
2011-06-01 07:37:00.000000183,10.36
2011-06-01 07:37:00.000000210,6.37
2011-06-01 07:37:00.00000060,11.41
2011-06-01 07:37:00.000000174,7.89
2011-06-01 07:37:00.000000203,11.64
2011-06-01 07:37:00.000000139,8.31
2011-06-01 07:37:00.000000162,9.28
2011-06-01 07:37:00.000000125,8.47
2011-06-01 07:37:00.000000198,9.92
2011-06-01 07:37:00.00000055,13.97
2011-06-01 07:37:00.00000016,7.92
2011-06-01 07:37:00.00000027,9.37
2011-06-01 07:37:00.00000053,20.3
2011-06-01 07:37:00.000000201,32.03
2011-06-01 07:37:00.000000138,5.72
2011-06-01 07:37:00.00000077,4.57
2011-06-01 07:37:00.00000022,9.3
2011-06-01 07:37:00.000000182,11.88
2011-06-01 07:37:00.000000163,7.98
2011-06-01 07:37:00.000000204,10.93
2011-06-01 07:37:00.000000137,10.06
2011-06-01 07:37:00.000000152,8.33
2011-06-01 07:37:00.00000048,8.77
2011-06-01 07:37:00.00000025,9.35
2011-06-01 07:37:00.000000100,16.67
2011-06-01 07:37:00.00000015,5.05
2011-06-01 07:37:00.00000097,18.35
2011-06-01 07:37:00.000000127,10.53
2011-06-01 07:37:00.000000170,6.14
2011-06-01 07:37:00.00000091,15.71
2011-06-01 07:37:00.000000109,9.48
2011-06-01 07:37:00.00000028,9.61
2011-06-01 07:37:00.000000129,20.99
2011-06-01 07:37:00.000000158,5.03
2011-06-01 07:37:00.0000005,5.38
2011-06-01 07:37:00.00000034,9.6
2011-06-01 07:37:00.000000107,9.12
2011-06-01 07:37:00.00000036,6.34
2011-06-01 07:37:00.00000046,9.46
2011-06-01 07:37:00.000000108,5.08
2011-06-01 07:37:00.0000008,9.02
2011-06-01 07:37:00.000000212,9.68
2011-06-01 07:37:00.00000068,9.4
2011-06-01 07:37:00.00000065,6.07
2011-06-01 07:37:00.000000116,5.09
2011-06-01 07:37:00.000000196,8.52
2011-06-01 07:37:00.000000172,10.91
2011-06-01 07:37:00.00000059,14.09
2011-06-01 07:37:00.000000167,4.55
2011-06-01 07:37:00.00000058,8.65
2011-06-01 07:37:00.00000061,5.02
2011-06-01 07:37:00.000000156,16.96
2011-06-01 07:37:00.000000128,9.88
2011-06-01 07:37:00.00000079,6.0
2011-06-01 07:37:00.000000206,9.22
2011-06-01 07:37:00.00000069,7.43
2011-06-01 07:37:00.000000190,7.45
2011-06-01 07:37:00.000000112,5.19
2011-06-01 07:37:00.000000104,6.22
2011-06-01 07:37:00.000000194,5.79
2011-06-01 07:37:00.0000002,6.23
2011-06-01 07:37:00.00000044,6.27
2011-06-01 07:37:00.00000010,8.68
2011-06-01 07:37:00.000000157,19.9
2011-06-01 07:37:00.000000147,7.91
2011-06-01 07:37:00.000000120,5.75
2011-06-01 07:37:00.000000149,12.5
2011-06-01 07:37:00.000000119,9.47
2011-06-01 07:37:00.00000023,6.27
2011-06-01 07:37:00.00000017,10.56
2011-06-01 07:37:00.00000038,17.04
2011-06-01 07:37:00.000000113,9.78
2011-06-01 07:37:00.000000211,9.88
2011-06-01 07:37:00.00000051,8.3
2011-06-01 07:37:00.00000054,8.36
2011-06-01 07:37:00.000000186,11.71
2009-02-16 03:13:40.0000001,9.45
2010-08-27 18:45:00.000000234,5.69
2010-08-27 18:45:00.00000057,7.22
2010-08-27 18:45:00.00000039,13.28
2010-08-27 18:45:00.000000161,7.67
2010-08-27 18:45:00.000000220,10.08
2010-08-27 18:45:00.00000028,9.65
2010-08-27 18:45:00.00000014,14.07
2010-08-27 18:45:00.000000226,14.47
2010-08-27 18:45:00.000000175,5.9
2010-08-27 18:45:00.00000040,20.14
2010-08-27 18:45:00.000000144,16.53
2010-08-27 18:45:00.00000085,9.77
2010-08-27 18:45:00.000000194,16.56
2010-08-27 18:45:00.00000094,8.43
2010-08-27 18:45:00.000000141,17.21
2010-08-27 18:45:00.00000067,4.94
2010-08-27 18:45:00.000000231,6.58
2010-08-27 18:45:00.000000214,11.8
2010-08-27 18:45:00.00000037,16.43
2010-08-27 18:45:00.000000165,5.43
2010-08-27 18:45:00.000000158,8.55
2010-08-27 18:45:00.000000217,7.74
2010-08-27 18:45:00.00000090,15.32
2010-08-27 18:45:00.000000142,8.9
2010-08-27 18:45:00.0000004,7.94
2010-08-27 18:45:00.00000070,5.18
2010-08-27 18:45:00.000000202,8.37
2010-08-27 18:45:00.000000177,7.7
2010-08-27 18:45:00.00000084,13.04
2010-08-27 18:45:00.000000209,10.53
2010-08-27 18:45:00.000000184,34.47
2010-08-27 18:45:00.000000173,8.36
2010-08-27 18:45:00.00000029,5.29
2010-08-27 18:45:00.00000025,6.16
2010-08-27 18:45:00.00000012,5.1
2010-08-27 18:45:00.00000010,4.98
2010-08-27 18:45:00.000000136,8.82
2010-08-27 18:45:00.00000073,11.56
2010-08-27 18:45:00.000000124,6.99
2010-08-27 18:45:00.000000125,6.33
2010-08-27 18:45:00.000000169,5.02
2010-08-27 18:45:00.000000208,4.85
2010-08-27 18:45:00.000000152,6.6
2010-08-27 18:45:00.000000196,9.74
2010-08-27 18:45:00.0000005,12.46
2010-08-27 18:45:00.00000077,6.13
2010-08-27 18:45:00.000000123,6.73
2010-08-27 18:45:00.00000046,10.55
2010-08-27 18:45:00.00000033,6.79
2010-08-27 18:45:00.000000166,11.69
2010-08-27 18:45:00.000000190,6.24
2010-08-27 18:45:00.00000043,7.68
2010-08-27 18:45:00.00000081,5.78
2010-08-27 18:45:00.00000034,9.83
2010-08-27 18:45:00.00000089,18.98
2010-08-27 18:45:00.000000189,5.43
2010-08-27 18:45:00.00000078,7.74
2010-08-27 18:45:00.00000053,10.23
2010-08-27 18:45:00.000000188,7.94
2010-08-27 18:45:00.00000071,7.82
2010-08-27 18:45:00.00000097,17.73
2010-08-27 18:45:00.00000031,6.54
2010-08-27 18:45:00.000000101,13.15
2010-08-27 18:45:00.000000140,6.18
2010-08-27 18:45:00.00000054,28.76
2010-08-27 18:45:00.0000006,9.16
2010-08-27 18:45:00.00000011,7.94
2010-08-27 18:45:00.00000055,7.37
2010-08-27 18:45:00.000000160,10.75
2010-08-27 18:45:00.00000024,11.53
2010-08-27 18:45:00.000000106,5.63
2010-08-27 18:45:00.000000131,5.7
2010-08-27 18:45:00.00000087,12.95
2010-08-27 18:45:00.000000110,10.43
2010-08-27 18:45:00.000000197,12.88
2010-08-27 18:45:00.00000066,9.09
2010-08-27 18:45:00.000000205,11.64
2010-08-27 18:45:00.00000086,5.64
2010-08-27 18:45:00.000000207,7.74
2010-08-27 18:45:00.00000068,14.75
2010-08-27 18:45:00.00000050,5.96
2010-08-27 18:45:00.00000045,6.64
2010-08-27 18:45:00.00000093,4.6
2010-08-27 18:45:00.00000061,11.85
2010-08-27 18:45:00.00000022,5.34
2010-08-27 18:45:00.00000018,5.86
2010-08-27 18:45:00.000000192,9.69
2010-08-27 18:45:00.000000148,5.04
2010-08-27 18:45:00.000000195,5.56
2010-08-27 18:45:00.000000155,4.7
2010-08-27 18:45:00.000000129,9.96
2010-08-27 18:45:00.000000133,5.9
2010-08-27 18:45:00.00000063,12.45
2010-08-27 18:45:00.00000076,6.13
2010-08-27 18:45:00.000000204,15.25
2010-08-27 18:45:00.000000179,4.84
2010-08-27 18:45:00.000000219,15.25
2010-08-27 18:45:00.000000107,6.9
2010-08-27 18:45:00.000000153,9.7
2010-08-27 18:45:00.00000026,13.05
2010-08-27 18:45:00.000000198,7.06
2010-08-27 18:45:00.00000016,11.64
2010-08-27 18:45:00.00000060,7.7
2010-08-27 18:45:00.00000017,30.3
2010-08-27 18:45:00.000000109,15.81
2010-08-27 18:45:00.000000227,11.58
2010-08-27 18:45:00.000000181,5.73
2010-08-27 18:45:00.000000191,7.24
2010-08-27 18:45:00.000000228,6.71
2010-08-27 18:45:00.00000069,12.91
2010-08-27 18:45:00.000000113,10.02
2010-08-27 18:45:00.00000049,9.06
2010-08-27 18:45:00.000000103,6.35
2010-08-27 18:45:00.0000003,5.45
2010-08-27 18:45:00.0000008,8.78
2010-08-27 18:45:00.000000134,5.94
2010-08-27 18:45:00.000000183,25.1
2010-08-27 18:45:00.00000013,13.49
2010-08-27 18:45:00.000000235,5.72
2010-08-27 18:45:00.00000038,10.16
2010-08-27 18:45:00.00000030,17.7
2010-08-27 18:45:00.000000203,8.57
2010-08-27 18:45:00.000000182,9.85
2010-08-27 18:45:00.000000230,8.83
2010-08-27 18:45:00.00000065,7.73
2011-02-12 00:43:24.0000003,11.26
2011-02-12 00:43:24.0000001,9.73
2014-05-07 06:50:20.0000002,6.18
2014-05-07 06:50:20.0000001,7.11
2014-05-07 06:50:20.0000003,9.16
2011-04-27 20:59:24.0000002,9.28
2011-04-27 20:59:24.0000003,12.44
2011-04-27 20:59:24.0000004,5.27
2011-04-27 20:59:24.0000001,8.41
2011-04-27 20:59:24.0000005,7.2
2010-08-14 02:13:00.00000069,8.83
2010-08-14 02:13:00.00000049,7.56
2010-08-14 02:13:00.00000059,6.27
2010-08-14 02:13:00.00000075,17.69
2010-08-14 02:13:00.00000020,7.45
2010-08-14 02:13:00.000000102,16.61
2010-08-14 02:13:00.00000060,6.22
2010-08-14 02:13:00.00000033,16.9
2010-08-14 02:13:00.000000166,12.71
2010-08-14 02:13:00.000000111,8.66
2010-08-14 02:13:00.00000056,10.25
2010-08-14 02:13:00.00000044,8.69
2010-08-14 02:13:00.000000132,5.17
2010-08-14 02:13:00.00000073,5.76
2010-08-14 02:13:00.00000043,8.81
2010-08-14 02:13:00.00000085,13.0
2010-08-14 02:13:00.000000108,17.86
2010-08-14 02:13:00.00000028,13.02
2010-08-14 02:13:00.00000076,5.22
2010-08-14 02:13:00.00000066,33.94
2010-08-14 02:13:00.00000080,25.28
2010-08-14 02:13:00.000000149,10.11
2010-08-14 02:13:00.00000054,6.66
2010-08-14 02:13:00.000000130,12.99
2010-08-14 02:13:00.00000032,9.71
2010-08-14 02:13:00.000000158,7.13
2010-08-14 02:13:00.000000171,15.07
2010-08-14 02:13:00.00000092,6.41
2010-08-14 02:13:00.000000155,8.09
2010-08-14 02:13:00.000000116,9.74
2010-08-14 02:13:00.000000109,14.31
2010-08-14 02:13:00.00000030,8.73
2010-08-14 02:13:00.00000015,14.35
2010-08-14 02:13:00.000000133,5.56
2010-08-14 02:13:00.00000072,7.84
2010-08-14 02:13:00.00000052,11.84
2010-08-14 02:13:00.000000170,16.02
2010-08-14 02:13:00.0000007,6.41
2010-08-14 02:13:00.000000165,9.31
2010-08-14 02:13:00.00000026,12.72
2010-08-14 02:13:00.000000148,6.4
2010-08-14 02:13:00.00000034,12.06
2010-08-14 02:13:00.00000022,22.59
2010-08-14 02:13:00.000000100,4.85
2010-08-14 02:13:00.000000160,5.98
2010-08-14 02:13:00.0000009,18.96
2010-08-14 02:13:00.00000038,11.99
2010-08-14 02:13:00.0000001,9.8
2010-08-14 02:13:00.00000078,7.6
2010-08-14 02:13:00.000000134,9.72
2010-08-14 02:13:00.00000077,22.3
2010-08-14 02:13:00.000000168,7.88
2010-08-14 02:13:00.000000161,9.95
2010-08-14 02:13:00.000000122,7.16
2010-08-14 02:13:00.00000035,6.53
2010-08-14 02:13:00.000000110,7.84
2010-08-14 02:13:00.000000146,13.38
2010-08-14 02:13:00.00000010,14.23
2010-08-14 02:13:00.000000141,5.22
2010-08-14 02:13:00.00000087,18.55
2010-08-14 02:13:00.000000137,6.98
2010-08-14 02:13:00.00000064,8.07
2010-08-14 02:13:00.00000084,8.99
2010-08-14 02:13:00.000000139,13.36
2010-08-14 02:13:00.00000089,34.99
2010-08-14 02:13:00.000000140,49.7
2010-08-14 02:13:00.00000012,10.72
2010-08-14 02:13:00.00000025,5.14
2010-08-14 02:13:00.00000070,4.85
2010-08-14 02:13:00.0000004,12.1
2010-08-14 02:13:00.00000090,12.92
2010-08-14 02:13:00.000000101,15.62
2010-08-14 02:13:00.00000017,6.16
2010-08-14 02:13:00.00000055,6.35
2010-08-14 02:13:00.00000014,11.9
2010-08-14 02:13:00.000000142,15.39
2010-08-14 02:13:00.00000021,8.31
2010-08-14 02:13:00.00000047,15.3
2010-08-14 02:13:00.00000083,5.24
2010-08-14 02:13:00.000000162,8.52
2015-04-16 22:32:48.0000006,10.08
2015-04-16 22:32:48.0000001,5.13
2015-04-16 22:32:48.0000004,5.78
2015-04-16 22:32:48.0000002,12.38
2015-04-16 22:32:48.0000005,7.51
2013-03-15 11:57:04.0000002,6.71
2013-03-15 11:57:04.0000001,6.98
2014-11-16 08:47:12.0000002,12.04
2014-11-16 08:47:12.0000001,6.09
2013-02-20 16:10:28.0000001,5.87
2011-07-03 00:36:04.0000001,6.07
2014-03-25 23:47:00.00000074,6.52
2014-03-25 23:47:00.00000088,9.92
2014-03-25 23:47:00.000000100,6.52
2014-03-25 23:47:00.00000094,5.01
2014-03-25 23:47:00.00000059,10.93
2014-03-25 23:47:00.00000066,8.26
2014-03-25 23:47:00.00000016,4.88
2014-03-25 23:47:00.0000003,14.08
2014-03-25 23:47:00.00000080,4.85
2014-03-25 23:47:00.00000048,40.09
2014-03-25 23:47:00.00000058,9.89
2014-03-25 23:47:00.00000070,32.73
2014-03-25 23:47:00.00000046,11.67
2014-03-25 23:47:00.00000053,5.5
2014-03-25 23:47:00.00000029,6.31
2014-03-25 23:47:00.00000087,10.61
2014-03-25 23:47:00.000000126,8.32
2014-03-25 23:47:00.00000024,10.21
2014-03-25 23:47:00.0000007,11.85
2014-03-25 23:47:00.00000071,15.16
2014-03-25 23:47:00.0000008,8.14
2014-03-25 23:47:00.00000049,47.84
2014-03-25 23:47:00.00000090,22.61
2014-03-25 23:47:00.00000089,20.21
2014-03-25 23:47:00.000000117,5.23
2014-03-25 23:47:00.00000043,9.64
2014-03-25 23:47:00.00000032,7.93
2014-03-25 23:47:00.00000081,6.31
2014-03-25 23:47:00.00000023,6.31
2014-03-25 23:47:00.00000099,32.27
2014-03-25 23:47:00.00000077,5.52
2014-03-25 23:47:00.00000065,6.01
2014-03-25 23:47:00.000000111,13.56
2014-03-25 23:47:00.000000118,22.6
2014-03-25 23:47:00.00000038,9.27
2014-03-25 23:47:00.000000110,6.66
2014-03-25 23:47:00.00000014,12.61
2014-03-25 23:47:00.00000086,28.13
2014-03-25 23:47:00.00000097,7.48
2014-03-25 23:47:00.00000092,17.33
2014-03-25 23:47:00.000000140,9.96
2014-03-25 23:47:00.000000123,19.22
2014-03-25 23:47:00.000000131,5.61
2014-03-25 23:47:00.00000033,12.93
2014-03-25 23:47:00.00000015,6.42
2014-03-25 23:47:00.000000125,20.91
2014-03-25 23:47:00.00000061,18.25
2014-03-25 23:47:00.00000027,12.06
2014-03-25 23:47:00.000000101,25.4
2014-03-25 23:47:00.000000136,8.23
2014-03-25 23:47:00.000000133,5.18
2014-03-25 23:47:00.0000006,22.92
2014-03-25 23:47:00.00000047,10.08
2014-03-25 23:47:00.00000056,8.97
2014-03-25 23:47:00.0000001,4.91
2014-03-25 23:47:00.00000045,5.14
2014-03-25 23:47:00.00000073,7.18
2014-03-25 23:47:00.00000030,16.61
2014-03-25 23:47:00.00000010,24.51
2014-03-25 23:47:00.00000072,11.33
2014-03-25 23:47:00.0000009,16.86
2014-03-25 23:47:00.00000082,9.29
2014-03-25 23:47:00.00000017,6.45
2014-03-25 23:47:00.00000050,9.56
2014-03-25 23:47:00.000000121,8.64
2014-03-25 23:47:00.000000109,19.46
2014-03-25 23:47:00.00000018,5.05
2014-03-25 23:47:00.00000078,7.44
2014-03-25 23:47:00.00000025,4.95
2014-03-25 23:47:00.00000044,4.96
2014-03-25 23:47:00.0000005,4.97
2014-03-25 23:47:00.00000062,6.43
2014-03-25 23:47:00.000000130,37.61
2014-03-25 23:47:00.00000037,9.39
2014-03-25 23:47:00.000000114,12.02
2014-03-25 23:47:00.0000002,23.59
2014-03-25 23:47:00.000000103,30.45
2014-03-25 23:47:00.000000106,12.28
2014-03-25 23:47:00.00000095,9.71
2014-03-25 23:47:00.000000113,20.8
2014-03-25 23:47:00.0000004,17.2
2014-03-25 23:47:00.00000041,15.22
2014-03-25 23:47:00.00000079,14.66
2011-06-21 13:19:20.0000001,8.67
2011-06-21 13:19:20.0000003,6.64
2011-06-21 13:19:20.0000002,12.28
2013-01-02 20:53:44.0000001,5.73
2013-01-02 20:53:44.0000002,5.55
2009-10-07 08:16:24.0000001,12.69
2012-08-25 22:18:36.0000003,12.97
2012-08-25 22:18:36.0000004,10.76
2012-08-25 22:18:36.0000001,7.32
2012-08-25 22:18:36.0000002,8.96
2015-06-05 08:38:56.0000005,7.22
2015-06-05 08:38:56.0000007,9.16
2015-06-05 08:38:56.0000006,5.6
2015-06-05 08:38:56.0000004,23.86
2015-06-05 08:38:56.0000001,32.86
2015-06-05 08:38:56.0000002,13.68
2013-02-26 11:10:24.0000002,8.23
2013-02-26 11:10:24.0000001,32.5
2014-04-29 00:02:40.0000001,8.58
2014-04-29 00:02:40.0000002,14.69
2014-04-29 00:02:40.0000003,12.96
2010-08-06 20:27:12.0000002,13.09
2010-08-06 20:27:12.0000005,10.02
2010-08-06 20:27:12.0000004,4.9
2010-08-06 20:27:12.0000001,11.52
2012-06-07 00:25:40.0000001,8.52
2012-06-07 00:25:40.0000002,17.22
2011-09-24 07:42:32.0000001,7.3
2011-09-28 10:58:48.0000002,7.66
2011-09-28 10:58:48.0000001,6.13
2011-09-28 10:58:48.0000005,6.0
2011-09-28 10:58:48.0000004,13.34
2011-09-28 10:58:48.0000003,26.45
2011-09-28 10:58:48.0000006,11.28
2009-11-01 05:04:12.0000001,8.99
2009-11-01 05:04:12.0000002,14.27
2014-04-23 22:54:12.0000002,6.07
2014-04-23 22:54:12.0000001,21.14
2014-04-23 22:54:12.0000004,25.54
2014-04-23 22:54:12.0000003,9.92
2014-04-23 22:54:12.0000005,5.23
2014-04-23 22:54:12.0000006,9.29
2012-02-28 19:18:44.0000001,6.39
2012-02-28 19:18:44.0000002,10.71
2010-09-29 16:43:00.0000003,50.25
2010-09-29 16:43:00.000000143,5.35
2010-09-29 16:43:00.000000150,4.57
2010-09-29 16:43:00.00000077,6.24
2010-09-29 16:43:00.000000153,13.42
2010-09-29 16:43:00.00000048,4.78
2010-09-29 16:43:00.00000086,9.74
2010-09-29 16:43:00.000000108,9.78
2010-09-29 16:43:00.000000101,6.46
2010-09-29 16:43:00.000000132,7.27
2010-09-29 16:43:00.00000033,5.65
2010-09-29 16:43:00.00000055,5.76
2010-09-29 16:43:00.000000107,12.01
2010-09-29 16:43:00.000000147,4.75
2010-09-29 16:43:00.00000098,8.22
2010-09-29 16:43:00.00000053,7.45
2010-09-29 16:43:00.00000052,10.7
2010-09-29 16:43:00.00000085,7.54
2010-09-29 16:43:00.000000115,5.9
2010-09-29 16:43:00.000000133,9.79
2010-09-29 16:43:00.000000131,12.46
2010-09-29 16:43:00.00000031,15.43
2010-09-29 16:43:00.00000096,4.55
2010-09-29 16:43:00.000000120,6.46
2010-09-29 16:43:00.000000175,11.57
2010-09-29 16:43:00.00000072,11.15
2010-09-29 16:43:00.00000038,10.74
2010-09-29 16:43:00.00000043,8.97
2010-09-29 16:43:00.0000007,44.12
2010-09-29 16:43:00.000000111,8.55
2010-09-29 16:43:00.00000067,7.93
2010-09-29 16:43:00.00000065,9.12
2010-09-29 16:43:00.00000046,4.85
2010-09-29 16:43:00.00000075,11.26
2010-09-29 16:43:00.000000155,6.82
2010-09-29 16:43:00.00000087,50.29
2010-09-29 16:43:00.000000160,10.15
2010-09-29 16:43:00.00000060,8.09
2010-09-29 16:43:00.00000020,8.07
2010-09-29 16:43:00.00000091,10.07
2010-09-29 16:43:00.00000068,15.45
2010-09-29 16:43:00.000000165,8.79
2010-09-29 16:43:00.000000146,7.29
2010-09-29 16:43:00.000000169,9.87
2010-09-29 16:43:00.000000141,6.51
2010-09-29 16:43:00.00000018,7.83
2010-09-29 16:43:00.000000100,9.25
2010-09-29 16:43:00.000000163,20.8
2010-09-29 16:43:00.00000076,10.13
2010-09-29 16:43:00.00000027,35.67
2010-09-29 16:43:00.000000137,10.0
2010-09-29 16:43:00.00000021,8.02
2010-09-29 16:43:00.00000063,8.69
2010-09-29 16:43:00.00000058,8.44
2010-09-29 16:43:00.00000090,17.75
2010-09-29 16:43:00.00000066,11.37
2010-09-29 16:43:00.000000156,6.96
2010-09-29 16:43:00.000000104,5.63
2010-09-29 16:43:00.00000089,37.98
2010-09-29 16:43:00.00000029,7.08
2010-09-29 16:43:00.0000004,6.93
2010-09-29 16:43:00.00000051,11.44
2010-09-29 16:43:00.00000036,8.97
2010-09-29 16:43:00.000000158,8.84
2010-09-29 16:43:00.000000106,10.06
2010-09-29 16:43:00.00000047,6.44
2010-09-29 16:43:00.00000073,10.26
2010-09-29 16:43:00.00000024,7.91
2010-09-29 16:43:00.000000151,6.45
2010-09-29 16:43:00.000000134,4.63
2010-09-29 16:43:00.000000138,5.78
2010-09-29 16:43:00.000000125,7.62
2010-09-29 16:43:00.000000112,7.63
2010-09-29 16:43:00.0000006,5.99
2010-09-29 16:43:00.00000025,17.09
2010-09-29 16:43:00.0000008,9.81
2010-09-29 16:43:00.00000049,33.9
2010-09-29 16:43:00.000000173,7.09
2010-09-29 16:43:00.00000050,7.35
2010-09-29 16:43:00.00000035,5.94
2010-09-29 16:43:00.00000097,32.06
2010-09-29 16:43:00.00000054,7.4
2010-09-29 16:43:00.000000166,6.03
2010-09-29 16:43:00.0000005,7.52
2010-09-29 16:43:00.00000030,32.73
2010-09-29 16:43:00.000000102,6.06
2010-09-29 16:43:00.00000056,10.77
2010-09-29 16:43:00.000000103,7.16
2010-09-29 16:43:00.00000092,37.72
2010-09-29 16:43:00.00000079,6.44
2010-09-29 16:43:00.000000149,5.81
2010-09-29 16:43:00.000000123,4.6
2010-09-29 16:43:00.000000128,5.31
2010-09-29 16:43:00.000000121,7.71
2010-09-29 16:43:00.000000105,31.35
2010-09-29 16:43:00.00000026,8.85
2010-09-29 16:43:00.000000109,11.02
2010-09-29 16:43:00.000000124,4.57
2010-09-29 16:43:00.00000071,5.08
2010-09-29 16:43:00.00000061,19.54
2010-09-29 16:43:00.000000129,10.42
2010-09-29 16:43:00.00000095,5.65
2010-09-29 16:43:00.00000010,12.23
